Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,Mapped_Title,FamilySize,TicketPrefix,TicketNumber,TicketNumberLengthGroup,TicketNumberPrefix,Mapped_Sex,AgeGroup,Age_Pclass_Group,FareGroup,FamilySizeGroup,Age_Pclass,family_size_pclass_total,family_size_pclass_survived
0,3,32.0,0,0,7.8958,2,0,1,35,349242,3,78,0,1,5,0,0,96.0,324,0.2137404580152671
0,3,45.5,0,0,7.225,0,0,1,35,2628,0,15,0,2,8,0,0,136.5,324,0.2137404580152671
1,2,8.0,0,2,26.25,2,1,3,6,31921,1,57,1,6,18,3,2,16.0,78,0.625
0,3,26.0,1,2,20.575,2,0,4,6,2315,0,13,0,0,2,3,2,78.0,113,0.4021739130434782
1,1,29.0,0,0,211.3375,2,1,1,35,24160,1,52,1,0,0,4,0,29.0,109,0.5365853658536586
1,2,45.0,1,1,26.25,2,2,3,11,13529,1,43,1,2,7,3,2,90.0,78,0.625
1,3,36.0,1,0,17.4,2,2,2,35,345572,3,78,1,1,5,1,2,108.0,113,0.4021739130434782
0,1,30.0,0,0,26.0,2,0,1,35,113056,3,68,0,0,0,3,0,30.0,109,0.5365853658536586
1,3,4.0,0,2,22.025,2,1,3,35,315153,3,75,1,6,19,3,2,12.0,113,0.4021739130434782
0,2,16.0,0,0,26.0,2,0,1,35,239865,3,71,0,6,18,3,0,32.0,104,0.3647058823529411
0,1,58.0,0,0,29.7,0,0,1,35,11771,1,41,0,3,9,3,0,58.0,109,0.5365853658536586
0,3,40.5,0,2,14.5,2,0,3,3,851,5,5,0,2,8,1,2,121.5,113,0.4021739130434782
0,3,25.0,0,0,7.65,2,0,1,35,348123,3,78,0,0,2,0,0,75.0,324,0.2137404580152671
0,3,30.0,0,0,7.8958,2,0,1,35,349223,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,51.0,0,0,7.0542,2,0,1,35,347743,3,78,0,3,11,0,0,153.0,324,0.2137404580152671
0,2,30.0,0,0,0.0,2,0,1,35,239853,3,71,0,0,1,0,0,60.0,104,0.3647058823529411
1,3,17.0,4,2,7.925,2,1,7,35,3101281,2,84,1,6,19,0,1,51.0,54,0.0681818181818181
0,3,30.0,0,0,6.95,1,0,1,35,368323,3,80,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,40.0,1,1,15.5,1,0,3,35,364849,3,80,0,1,5,1,2,120.0,113,0.4021739130434782
1,3,25.0,0,0,0.0,2,0,1,13,0,4,0,0,0,2,0,0,75.0,324,0.2137404580152671
0,1,47.0,0,0,25.5875,2,0,1,35,5727,0,30,0,2,6,3,0,47.0,109,0.5365853658536586
0,1,30.0,0,0,26.55,2,0,1,35,113028,3,68,0,0,0,3,0,30.0,109,0.5365853658536586
0,2,44.0,1,0,26.0,2,0,2,35,26707,1,53,0,2,7,3,2,88.0,78,0.625
1,1,23.0,3,2,263.0,2,1,6,35,19950,1,48,1,0,0,4,1,23.0,6,0.6
0,2,18.0,0,0,11.5,2,0,1,35,29108,1,56,0,6,18,1,0,36.0,104,0.3647058823529411
0,2,29.0,1,0,21.0,2,0,2,35,11668,1,41,0,0,1,3,2,58.0,78,0.625
1,3,12.0,1,0,11.2417,0,3,2,35,2651,0,15,0,6,19,1,2,36.0,113,0.4021739130434782
0,3,11.0,0,0,18.7875,0,0,1,35,2699,0,15,0,6,19,1,0,33.0,324,0.2137404580152671
1,3,22.0,0,0,7.75,1,1,1,35,370373,3,81,1,0,2,0,0,66.0,324,0.2137404580152671
0,2,19.0,0,0,10.5,2,0,1,35,28665,1,55,0,6,18,1,0,38.0,104,0.3647058823529411
0,3,22.0,1,0,7.25,2,0,2,3,21171,1,50,0,0,2,0,2,66.0,113,0.4021739130434782
0,3,33.0,0,0,7.8958,2,0,1,35,349257,3,78,0,1,5,0,0,99.0,324,0.2137404580152671
0,1,56.0,0,0,26.55,2,0,1,35,113792,3,68,0,3,9,3,0,56.0,109,0.5365853658536586
1,2,1.0,0,2,37.0042,0,3,3,18,2079,0,10,0,6,18,5,2,2.0,78,0.625
0,3,22.0,0,0,7.7958,2,0,1,35,350052,3,79,0,0,2,0,0,66.0,324,0.2137404580152671
0,3,30.0,0,0,7.2292,0,0,1,35,2641,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,30.0,0,0,7.75,1,0,1,35,370372,3,81,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,7.0,4,1,29.125,1,3,6,35,382652,3,82,0,6,19,3,1,21.0,54,0.0681818181818181
1,3,4.0,0,1,13.4167,0,1,2,35,349256,3,78,1,6,19,1,2,12.0,113,0.4021739130434782
0,3,70.5,0,0,7.75,1,0,1,35,370369,3,81,0,5,16,0,0,211.5,324,0.2137404580152671
0,2,18.0,0,0,13.0,2,0,1,35,236171,3,71,0,6,18,1,0,36.0,104,0.3647058823529411
1,3,20.0,1,1,15.7417,0,0,3,35,2653,0,15,0,6,19,1,2,60.0,113,0.4021739130434782
0,2,24.0,2,0,73.5,2,0,3,20,14879,1,44,0,0,1,9,2,48.0,78,0.625
0,3,30.0,0,0,7.225,0,0,1,35,2664,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
1,2,34.0,0,0,10.5,2,2,1,6,34260,1,59,1,1,4,1,0,68.0,104,0.3647058823529411
1,3,21.0,0,0,7.75,1,1,1,35,370375,3,81,1,0,2,0,0,63.0,324,0.2137404580152671
1,1,31.0,0,2,164.8667,2,1,3,35,36928,1,61,1,1,3,2,2,31.0,101,0.6842105263157895
0,3,30.0,0,0,7.8958,2,0,1,35,349246,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
0,2,18.0,0,0,11.5,2,0,1,35,231945,3,71,0,6,18,1,0,36.0,104,0.3647058823529411
0,3,9.0,3,2,27.9,2,1,6,35,347088,3,78,1,6,19,3,1,27.0,54,0.0681818181818181
1,1,39.0,1,1,79.65,2,2,3,35,110413,3,68,1,1,3,9,2,39.0,101,0.6842105263157895
1,1,33.0,1,0,53.1,2,2,2,35,113806,3,68,1,1,3,7,2,33.0,101,0.6842105263157895
0,1,70.0,1,1,71.0,2,0,3,39,5735,0,30,0,4,12,9,2,70.0,101,0.6842105263157895
1,1,24.0,0,0,69.3,0,2,1,15,17477,1,46,1,0,0,8,0,24.0,109,0.5365853658536586
1,1,58.0,0,1,153.4625,2,2,2,15,17582,1,46,1,3,9,2,2,58.0,101,0.6842105263157895
0,3,21.0,0,0,7.8542,2,0,1,35,350029,3,79,0,0,2,0,0,63.0,324,0.2137404580152671
1,1,17.0,1,0,108.9,0,2,2,15,17758,1,46,1,6,17,2,2,17.0,101,0.6842105263157895
0,3,28.0,1,1,14.4,2,2,3,35,347080,3,78,1,0,2,1,2,84.0,113,0.4021739130434782
1,1,24.0,0,0,83.1583,0,1,1,35,11767,1,41,1,0,0,10,0,24.0,109,0.5365853658536586
0,3,30.0,0,0,7.225,0,0,1,35,2647,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,30.0,1,0,15.5,1,0,2,35,370371,3,81,0,0,2,1,2,90.0,113,0.4021739130434782
0,3,42.0,0,0,8.6625,2,0,1,35,315088,3,75,0,2,8,0,0,126.0,324,0.2137404580152671
0,3,18.0,1,0,6.4958,2,0,2,35,3101267,2,84,0,6,19,0,2,54.0,113,0.4021739130434782
1,3,2.0,0,1,12.2875,2,1,2,35,3101298,2,84,1,6,19,1,2,6.0,113,0.4021739130434782
1,2,34.0,0,0,13.0,2,1,1,35,243880,3,72,1,1,4,1,0,68.0,104,0.3647058823529411
1,3,3.0,4,2,31.3875,2,3,7,35,347077,3,78,0,6,19,5,1,9.0,54,0.0681818181818181
1,1,58.0,0,0,146.5208,0,1,1,15,17569,1,46,1,3,9,2,0,58.0,109,0.5365853658536586
0,3,32.0,0,0,7.75,1,0,1,35,370376,3,81,0,1,5,0,0,96.0,324,0.2137404580152671
1,3,31.0,0,0,7.925,2,0,1,33,3101288,2,84,0,1,5,0,0,93.0,324,0.2137404580152671
1,3,30.0,0,0,7.775,2,0,1,35,312991,3,75,0,0,2,0,0,90.0,324,0.2137404580152671
1,2,27.0,1,0,13.8583,0,1,2,26,2149,0,11,1,0,1,1,2,54.0,78,0.625
0,3,11.0,5,2,46.9,2,3,8,8,2144,0,11,0,6,19,6,1,33.0,54,0.0681818181818181
0,2,23.0,0,0,13.0,2,0,1,35,29751,1,56,0,0,1,1,0,46.0,104,0.3647058823529411
0,1,40.0,0,0,0.0,2,0,1,35,112059,3,68,0,1,3,0,0,40.0,109,0.5365853658536586
0,3,30.0,0,0,7.2292,0,0,1,35,2686,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,28.0,0,0,7.8958,2,1,1,35,349245,3,78,1,0,2,0,0,84.0,324,0.2137404580152671
1,2,28.0,0,0,13.0,2,2,1,35,230434,3,71,1,0,1,1,0,56.0,104,0.3647058823529411
0,3,30.0,1,0,19.9667,2,0,2,35,65304,1,67,0,0,2,1,2,90.0,113,0.4021739130434782
0,3,19.0,0,0,10.1708,2,0,1,35,349228,3,78,0,6,19,1,0,57.0,324,0.2137404580152671
0,3,30.0,1,1,24.15,2,2,3,35,345773,3,78,1,0,2,3,2,90.0,113,0.4021739130434782
0,3,20.0,0,0,7.8542,2,0,1,35,350050,3,79,0,6,19,0,0,60.0,324,0.2137404580152671
0,3,28.0,0,0,56.4958,2,0,1,35,1601,0,8,0,0,2,7,0,84.0,324,0.2137404580152671
0,3,36.0,0,0,0.0,2,0,1,13,0,4,0,0,1,5,0,0,108.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,3,2466,0,14,0,0,2,0,0,90.0,324,0.2137404580152671
1,1,24.0,3,2,263.0,2,1,6,35,19950,1,48,1,0,0,4,1,24.0,6,0.6
0,3,28.5,0,0,7.2292,0,0,1,35,2697,0,15,0,0,2,0,0,85.5,324,0.2137404580152671
1,3,24.0,0,3,19.2583,0,2,4,35,2666,0,15,1,0,2,1,2,72.0,113,0.4021739130434782
0,2,42.0,0,0,13.0,2,0,1,35,244310,3,72,0,2,7,1,0,84.0,104,0.3647058823529411
0,1,54.0,0,1,77.2875,2,0,2,35,35281,1,60,0,3,9,9,2,54.0,101,0.6842105263157895
0,3,25.0,0,0,7.7417,1,0,1,35,36864,1,61,0,0,2,0,0,75.0,324,0.2137404580152671
0,3,7.0,4,1,39.6875,2,3,6,35,3101295,2,84,0,6,19,5,1,21.0,54,0.0681818181818181
0,3,25.0,1,0,17.8,2,0,2,35,349237,3,78,0,0,2,1,2,75.0,113,0.4021739130434782
1,3,27.0,0,1,12.475,2,2,2,35,392096,3,83,1,0,2,1,2,81.0,113,0.4021739130434782
1,3,24.0,1,0,15.85,2,2,2,33,3101279,2,84,1,0,2,1,2,72.0,113,0.4021739130434782
0,3,30.0,0,0,7.25,2,0,1,35,323592,3,76,0,0,2,0,0,90.0,324,0.2137404580152671
1,2,28.0,0,0,12.65,2,2,1,35,240929,3,72,1,0,1,1,0,56.0,104,0.3647058823529411
0,3,19.0,0,0,14.5,2,0,1,35,358585,3,79,0,6,19,1,0,57.0,324,0.2137404580152671
0,3,22.0,0,0,7.25,2,0,1,3,21172,1,50,0,0,2,0,0,66.0,324,0.2137404580152671
1,3,35.0,0,0,7.225,0,2,1,35,2649,0,15,1,1,5,0,0,105.0,324,0.2137404580152671
0,3,21.0,8,2,69.55,2,1,11,9,2343,0,13,1,0,2,8,1,63.0,54,0.0681818181818181
1,1,42.0,0,0,26.2875,2,0,1,15,17476,1,46,0,2,6,3,0,42.0,109,0.5365853658536586
0,2,50.0,0,0,13.0,2,0,1,35,250643,3,73,0,2,7,1,0,100.0,104,0.3647058823529411
1,2,3.0,1,1,18.75,2,3,3,35,29106,1,56,0,6,18,1,2,6.0,78,0.625
0,1,30.0,0,0,227.525,0,0,1,15,17757,1,46,0,0,0,4,0,30.0,109,0.5365853658536586
0,3,18.0,2,0,18.0,2,1,3,35,345764,3,78,1,6,19,1,2,54.0,113,0.4021739130434782
0,3,18.0,1,1,7.8542,2,0,3,35,350404,3,79,0,6,19,0,2,54.0,113,0.4021739130434782
0,1,44.0,2,0,90.0,1,0,3,35,19928,1,48,0,2,6,11,2,44.0,101,0.6842105263157895
1,1,30.0,0,0,30.0,2,0,1,35,16988,1,45,0,0,0,5,0,30.0,109,0.5365853658536586
0,1,30.0,0,0,42.4,2,0,1,35,113796,3,68,0,0,0,6,0,30.0,109,0.5365853658536586
0,3,30.0,1,0,24.15,1,0,2,35,371110,3,81,0,0,2,3,2,90.0,113,0.4021739130434782
0,3,16.0,0,0,7.775,2,0,1,35,347074,3,78,0,6,19,0,0,48.0,324,0.2137404580152671
0,3,30.0,0,0,7.3125,2,0,1,12,265302,3,74,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,22.0,0,0,7.8958,2,0,1,35,349206,3,78,0,0,2,0,0,66.0,324,0.2137404580152671
1,2,4.0,1,1,23.0,2,1,3,35,29103,1,56,1,6,18,3,2,8.0,78,0.625
1,2,30.0,0,0,13.0,2,0,1,35,244373,3,72,0,0,1,1,0,60.0,104,0.3647058823529411
1,3,24.0,0,0,7.1417,2,0,1,5,17369,1,46,0,0,2,0,0,72.0,324,0.2137404580152671
1,2,30.0,0,0,12.35,1,1,1,35,234818,3,71,1,0,1,1,0,60.0,104,0.3647058823529411
1,3,29.0,0,2,15.2458,0,2,3,35,2650,0,15,1,0,2,1,2,87.0,113,0.4021739130434782
0,3,24.0,0,0,9.5,2,0,1,35,345781,3,78,0,0,2,0,0,72.0,324,0.2137404580152671
1,1,45.0,1,1,164.8667,2,2,3,35,36928,1,61,1,2,6,2,2,45.0,101,0.6842105263157895
1,2,32.0,0,0,13.0,2,2,1,35,234604,3,71,1,1,4,1,0,64.0,104,0.3647058823529411
0,3,21.0,0,0,7.925,2,0,1,33,3101294,2,84,0,0,2,0,0,63.0,324,0.2137404580152671
1,1,35.0,0,0,512.3292,0,0,1,15,17755,1,46,0,1,3,4,0,35.0,109,0.5365853658536586
0,3,21.0,8,2,69.55,2,1,11,9,2343,0,13,1,0,2,8,1,63.0,54,0.0681818181818181
1,3,30.0,2,0,23.25,1,0,3,35,367226,3,80,0,0,2,3,2,90.0,113,0.4021739130434782
1,1,36.0,0,1,512.3292,0,0,2,15,17755,1,46,0,1,3,4,2,36.0,101,0.6842105263157895
0,3,41.0,0,5,39.6875,2,2,6,35,3101295,2,84,1,2,8,5,1,123.0,54,0.0681818181818181
1,3,23.0,0,0,7.55,2,1,1,9,2314,0,13,1,0,2,0,0,69.0,324,0.2137404580152671
0,3,34.0,1,1,14.4,2,0,3,35,347080,3,78,0,1,5,1,2,102.0,113,0.4021739130434782
1,2,21.0,0,0,33.0,2,1,1,35,248727,3,72,1,0,1,5,0,42.0,104,0.3647058823529411
0,3,30.0,0,0,24.15,1,0,1,35,371110,3,81,0,0,2,3,0,90.0,324,0.2137404580152671
1,3,15.0,0,0,7.225,0,1,1,35,2667,0,15,1,6,19,0,0,45.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,17,23567,1,51,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,18.0,0,0,7.775,2,1,1,35,347087,3,78,1,6,19,0,0,54.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,32,392090,3,83,0,0,2,0,0,90.0,324,0.2137404580152671
0,2,32.0,2,0,73.5,2,0,3,20,14879,1,44,0,1,4,9,2,64.0,78,0.625
0,3,4.0,4,1,29.125,1,3,6,35,382652,3,82,0,6,19,3,1,12.0,54,0.0681818181818181
0,3,2.0,4,1,29.125,1,3,6,35,382652,3,82,0,6,19,3,1,6.0,54,0.0681818181818181
0,3,30.0,0,0,8.05,2,0,1,32,3101316,2,84,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,30.0,2,0,21.6792,0,0,3,35,2662,0,15,0,0,2,3,2,90.0,113,0.4021739130434782
1,1,48.0,0,0,25.9292,2,2,1,35,17466,1,46,1,2,6,3,0,48.0,109,0.5365853658536586
0,3,31.0,0,0,7.75,1,0,1,35,335097,3,77,0,1,5,0,0,93.0,324,0.2137404580152671
0,1,47.0,0,0,34.0208,2,0,1,35,36967,1,61,0,2,6,5,0,47.0,109,0.5365853658536586
0,3,26.0,1,0,16.1,2,2,2,3,3336,0,21,1,0,2,1,2,78.0,113,0.4021739130434782
0,3,9.0,5,2,46.9,2,3,8,8,2144,0,11,0,6,19,6,1,27.0,54,0.0681818181818181
1,3,19.0,0,0,8.05,2,0,1,3,10482,1,40,0,6,19,0,0,57.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,2,3235,0,20,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,22.0,0,0,9.35,2,0,1,16,4348,0,27,0,0,2,0,0,66.0,324,0.2137404580152671
0,3,30.0,0,0,7.225,0,0,1,35,2631,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,2,28.0,0,1,33.0,2,0,2,35,248727,3,72,0,0,1,5,2,56.0,78,0.625
1,2,24.0,2,3,18.75,2,2,6,35,29106,1,56,1,0,1,1,1,48.0,2,1.0
0,3,17.0,0,0,8.6625,2,0,1,35,315090,3,75,0,6,19,0,0,51.0,324,0.2137404580152671
0,3,30.0,1,0,15.5,1,0,2,35,370365,3,81,0,0,2,1,2,90.0,113,0.4021739130434782
0,3,21.0,3,1,25.4667,2,1,5,35,4133,0,26,1,0,2,3,1,63.0,54,0.0681818181818181
0,3,21.0,0,0,8.05,2,0,1,2,2152,0,11,0,0,2,0,0,63.0,324,0.2137404580152671
1,1,51.0,0,0,26.55,2,0,1,35,113055,3,68,0,3,9,3,0,51.0,109,0.5365853658536586
0,3,3.0,3,1,21.075,2,1,5,35,349909,3,78,1,6,19,3,1,9.0,54,0.0681818181818181
1,3,0.75,2,1,19.2583,0,1,4,35,2666,0,15,1,6,19,1,2,2.25,113,0.4021739130434782
0,3,30.0,0,0,7.2292,0,0,1,35,2629,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,34.0,0,0,8.05,2,0,1,35,363294,3,80,0,1,5,0,0,102.0,324,0.2137404580152671
1,2,18.0,0,1,23.0,2,1,2,35,231919,3,71,1,6,18,3,2,36.0,78,0.625
1,1,44.0,0,0,27.7208,0,2,1,15,17610,1,46,1,2,6,3,0,44.0,109,0.5365853658536586
0,3,30.0,0,0,14.5,2,0,1,35,358585,3,79,0,0,2,1,0,90.0,324,0.2137404580152671
0,3,30.0,0,0,9.5,2,0,1,35,345777,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,37.0,0,0,9.5875,2,1,1,35,4135,0,26,1,1,5,0,0,111.0,324,0.2137404580152671
0,2,21.0,1,0,11.5,2,0,2,35,28134,1,55,0,0,1,1,2,42.0,78,0.625
0,1,36.0,1,0,78.85,2,0,2,35,19877,1,48,0,1,3,9,2,36.0,101,0.6842105263157895
1,3,32.0,0,0,7.925,2,0,1,33,3101286,2,84,0,1,5,0,0,96.0,324,0.2137404580152671
0,3,21.0,1,2,23.45,2,1,4,36,6607,0,33,1,0,2,3,2,63.0,113,0.4021739130434782
0,3,26.0,0,0,7.775,2,0,1,35,347068,3,78,0,0,2,0,0,78.0,324,0.2137404580152671
1,1,80.0,0,0,30.0,2,0,1,35,27042,1,54,0,5,15,5,0,80.0,109,0.5365853658536586
0,3,55.5,0,0,8.05,2,0,1,1,11206,1,41,0,3,11,0,0,166.5,324,0.2137404580152671
0,2,60.0,1,1,39.0,2,0,3,35,29750,1,56,0,3,10,5,2,120.0,78,0.625
0,3,30.0,0,0,7.7333,1,0,1,35,334912,3,77,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,18.0,0,0,7.775,2,0,1,35,349912,3,78,0,6,19,0,0,54.0,324,0.2137404580152671
0,3,14.5,1,0,14.4542,0,1,2,35,2665,0,15,1,6,19,1,2,43.5,113,0.4021739130434782
1,2,19.0,0,0,10.5,2,0,1,34,751,5,4,0,6,18,1,0,38.0,104,0.3647058823529411
1,2,4.0,2,1,39.0,2,1,4,35,230136,3,71,1,6,18,5,2,8.0,78,0.625
0,3,33.0,0,0,8.6542,2,0,1,35,7540,0,36,0,1,5,0,0,99.0,324,0.2137404580152671
0,3,21.0,0,0,7.7333,1,0,1,3,13032,1,43,0,0,2,0,0,63.0,324,0.2137404580152671
0,3,10.0,0,2,24.15,2,1,3,35,345773,3,78,1,6,19,3,2,30.0,113,0.4021739130434782
0,2,47.0,0,0,15.0,2,0,1,35,237565,3,71,0,2,7,1,0,94.0,104,0.3647058823529411
0,3,2.0,4,2,31.275,2,1,7,35,347082,3,78,1,6,19,5,1,6.0,54,0.0681818181818181
1,2,29.0,1,0,26.0,2,2,2,35,2926,0,18,1,0,1,3,2,58.0,78,0.625
1,1,22.0,1,0,66.6,2,2,2,35,113776,3,68,1,0,0,8,2,22.0,101,0.6842105263157895
0,3,28.0,1,0,15.85,2,0,2,33,3101279,2,84,0,0,2,1,2,84.0,113,0.4021739130434782
1,1,30.0,0,0,29.7,0,0,1,35,11774,1,41,0,0,0,3,0,30.0,109,0.5365853658536586
1,3,26.0,0,0,18.7875,0,0,1,35,2699,0,15,0,0,2,1,0,78.0,324,0.2137404580152671
0,3,33.0,0,0,9.5,2,0,1,35,345780,3,78,0,1,5,0,0,99.0,324,0.2137404580152671
1,2,27.0,0,0,10.5,2,1,1,35,34218,1,59,1,0,1,1,0,54.0,104,0.3647058823529411
1,3,27.0,0,2,11.1333,2,2,3,35,347742,3,78,1,0,2,1,2,81.0,113,0.4021739130434782
0,2,34.0,0,0,13.0,2,0,1,35,12233,1,42,0,1,4,1,0,68.0,104,0.3647058823529411
1,3,30.0,0,0,7.2292,0,0,1,35,2677,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,1,30.0,0,0,27.75,0,0,1,35,113051,3,68,0,0,0,3,0,30.0,109,0.5365853658536586
0,3,30.0,1,0,16.1,2,0,2,3,3336,0,21,0,0,2,1,2,90.0,113,0.4021739130434782
1,2,21.0,0,0,12.35,1,1,1,35,226593,3,70,1,0,1,1,0,42.0,104,0.3647058823529411
0,3,30.0,0,0,7.775,2,0,1,35,312993,3,75,0,0,2,0,0,90.0,324,0.2137404580152671
1,1,53.0,2,0,51.4792,2,2,3,35,11769,1,41,1,3,9,7,2,53.0,101,0.6842105263157895
0,3,32.0,0,0,7.925,2,0,1,33,3101292,2,84,0,1,5,0,0,96.0,324,0.2137404580152671
0,2,52.0,0,0,13.0,2,0,1,35,250647,3,73,0,3,10,1,0,104.0,104,0.3647058823529411
0,1,52.0,1,1,79.65,2,0,3,35,110413,3,68,0,3,9,9,2,52.0,101,0.6842105263157895
0,3,39.0,1,5,31.275,2,2,7,35,347082,3,78,1,1,5,5,1,117.0,54,0.0681818181818181
0,1,2.0,1,2,151.55,2,1,4,35,113781,3,68,1,6,17,2,2,2.0,101,0.6842105263157895
1,3,44.0,0,0,7.925,2,0,1,33,3101269,2,84,0,2,8,0,0,132.0,324,0.2137404580152671
0,2,51.0,0,0,12.525,2,0,1,21,1166,0,6,0,3,10,1,0,102.0,104,0.3647058823529411
0,2,39.0,0,0,26.0,2,0,1,35,250655,3,73,0,1,4,3,0,78.0,104,0.3647058823529411
0,1,46.0,0,0,79.2,0,0,1,15,17593,1,46,0,2,6,9,0,46.0,109,0.5365853658536586
1,1,17.0,0,2,110.8833,0,0,3,35,17421,1,46,0,6,17,2,2,17.0,101,0.6842105263157895
0,3,30.0,0,0,8.05,2,0,1,1,18509,1,47,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,9.0,2,2,34.375,2,1,5,36,6608,0,33,1,6,19,5,1,27.0,54,0.0681818181818181
1,3,27.0,0,0,7.7958,2,0,1,35,350043,3,79,0,0,2,0,0,81.0,324,0.2137404580152671
0,3,21.0,0,0,8.6625,2,0,1,35,315097,3,75,0,0,2,0,0,63.0,324,0.2137404580152671
0,3,30.0,0,0,56.4958,2,0,1,35,1601,0,8,0,0,2,7,0,90.0,324,0.2137404580152671
0,3,26.0,0,0,7.8958,2,0,1,35,349248,3,78,0,0,2,0,0,78.0,324,0.2137404580152671
1,3,3.0,1,1,15.9,2,3,3,6,37671,1,62,0,6,19,1,2,9.0,113,0.4021739130434782
0,2,48.0,0,0,13.0,2,0,1,35,234360,3,71,0,2,7,1,0,96.0,104,0.3647058823529411
1,1,36.0,0,0,135.6333,0,1,1,15,17760,1,46,1,1,3,2,0,36.0,109,0.5365853658536586
1,3,35.0,1,0,15.5,1,2,2,35,370365,3,81,1,1,5,1,2,105.0,113,0.4021739130434782
1,2,32.5,0,0,13.0,2,1,1,35,27267,1,54,1,1,4,1,0,65.0,104,0.3647058823529411
1,1,33.0,0,0,86.5,2,2,1,35,110152,3,68,1,1,3,10,0,33.0,109,0.5365853658536586
1,2,22.0,1,2,41.5792,0,2,4,27,2123,0,11,1,0,1,6,2,44.0,78,0.625
0,3,19.0,0,0,6.75,1,0,1,35,365222,3,80,0,6,19,0,0,57.0,324,0.2137404580152671
0,3,74.0,0,0,7.775,2,0,1,35,347060,3,78,0,5,16,0,0,222.0,324,0.2137404580152671
0,3,42.0,0,1,8.4042,2,0,2,35,4579,0,28,0,2,8,0,2,126.0,113,0.4021739130434782
1,1,40.0,0,0,153.4625,2,1,1,15,17582,1,46,1,1,3,2,0,40.0,109,0.5365853658536586
1,3,35.0,1,1,20.25,2,2,3,6,2673,0,15,1,1,5,3,2,105.0,113,0.4021739130434782
0,3,24.0,0,0,8.85,2,1,1,35,349236,3,78,1,0,2,0,0,72.0,324,0.2137404580152671
1,3,39.0,0,0,7.925,2,0,1,33,3101289,2,84,0,1,5,0,0,117.0,324,0.2137404580152671
0,2,32.5,1,0,30.0708,0,0,2,35,237736,3,71,0,1,4,5,2,65.0,78,0.625
1,2,1.0,2,1,39.0,2,3,4,35,230136,3,71,0,6,18,5,2,2.0,78,0.625
0,3,34.0,0,0,6.4958,2,0,1,35,3101264,2,84,0,1,5,0,0,102.0,324,0.2137404580152671
0,1,64.0,1,4,263.0,2,0,6,35,19950,1,48,0,4,12,4,1,64.0,6,0.6
0,3,25.0,0,0,7.775,2,1,1,35,347071,3,78,1,0,2,0,0,75.0,324,0.2137404580152671
0,3,35.0,0,0,8.05,2,2,1,35,343095,3,78,1,1,5,0,0,105.0,324,0.2137404580152671
1,3,1.0,1,2,20.575,2,3,4,6,2315,0,13,0,6,19,3,2,3.0,113,0.4021739130434782
0,3,45.0,0,0,6.975,2,0,1,35,347061,3,78,0,2,8,0,0,135.0,324,0.2137404580152671
0,2,31.0,1,1,26.25,2,0,3,6,31921,1,57,0,1,4,3,2,62.0,78,0.625
0,3,21.0,1,0,9.825,2,1,2,35,4137,0,26,1,0,2,0,2,63.0,113,0.4021739130434782
0,3,25.0,0,0,7.8958,2,0,1,35,349203,3,78,0,0,2,0,0,75.0,324,0.2137404580152671
1,1,15.0,0,1,211.3375,2,1,2,35,24160,1,52,1,6,17,4,2,15.0,101,0.6842105263157895
0,3,26.0,0,0,7.8875,2,0,1,35,3474,0,22,0,0,2,0,0,78.0,324,0.2137404580152671
0,2,30.0,0,0,10.5,2,0,1,38,14208,1,44,0,0,1,1,0,60.0,104,0.3647058823529411
1,1,24.0,0,0,69.3,0,1,1,15,17477,1,46,1,0,0,8,0,24.0,109,0.5365853658536586
0,2,35.0,0,0,10.5,2,0,1,35,28206,1,55,0,1,4,1,0,70.0,104,0.3647058823529411
0,2,70.0,0,0,10.5,2,0,1,6,24580,1,52,0,4,13,1,0,140.0,104,0.3647058823529411
0,1,30.0,0,0,0.0,2,0,1,35,112058,3,68,0,0,0,0,0,30.0,109,0.5365853658536586
0,3,21.0,0,0,16.1,2,0,1,35,54636,1,66,0,0,2,1,0,63.0,324,0.2137404580152671
